dji_pctchg,snp_pctchg,vix_pctchg,libor_pctchg,exrate_pctchg,ffr_pctchg,ind_pctchg,pce_pctchg,unrate,m1_pctchg,m2_pctchg,t5_pctchg,t10_pctchg,div_pctchg,pe_ratio_pctchg,price_book_pctchg
0.005765791,0.006472445,-0.031828275,0,0.001715686,-0.009505703,0,0,4.4,-0.011066908,0.000483974,0,0,-0.005559708,0.005603123,0.005607872
0.002232839,0.004325078,0.000764526,0.000117647,0.002569109,0.005758157,0,0,4.4,-0.011066908,0.000483974,-0.138888889,-0.153846154,-0.005167959,0.005768486,0.005760732
0.001755122,0.002149894,-0.013750955,0.000173649,-0.002562526,0,0,0,4.4,-0.011066908,0.000483974,0.129032258,0.136363636,-0.000377804,0.002229416,0.002249248
0.003645005,0.002563718,0.01859024,-1,0,0,0,0,4.4,-0.011066908,0.000483974,-0.028571429,0,-0.001748004,0.001755188,0
-0.000292903,-0.00116597,0.004562738,0,0.003183178,-0.005725191,0,0,4.4,0.01104447,0.000290244,0.058823529,0.08,-0.003644108,0.003644151,0.003646973
0.004042341,0.0032234,-0.024981075,0.000233345,0.000976263,0,0,0,4.4,0.01104447,0.000290244,-0.166666667,-0.222222222,0.003182444,-0.000290958,-0.000285507
-0.011056026,-0.013956277,0.055900621,0.000349002,0.003291929,0.007677543,0,0,4.4,0.01104447,0.000290244,0.033333333,0.047619048,-0.001136364,0.004044287,0.004024197
0.008406262,0.009641498,-0.047794118,0,-0.00206584,0.003809524,0,0,4.4,0.01104447,0.000290244,-0.064516129,-0.090909091,0.012040197,-0.011057364,-0.01104158
0.001542864,-0.001792975,0.077992278,0,0,0,0,0,4.4,0.01104447,0.000290244,-0.172413793,-0.2,-0.008337237,0.00840254,0
0.002776667,-0.001303984,0.003581662,0,-0.003899111,0.005703422,0,0,4.4,0.001302178,0.001685688,-0.166666667,-0.25,-0.001558662,0.001544182,0.001555775
0.007747435,0.008626539,-0.03640257,0,0.005015339,-0.007561437,0,0,4.4,0.001302178,0.001685688,-0.35,-0.666666667,-0.002459908,0.002775242,0.002770155
-0.000801522,-0.000918023,0.000740741,0,0.001947371,0,0,0,4.4,0.001302178,0.001685688,0,0.25,-0.004931949,0.007747965,0.007745333
0.005922105,0.006610478,-0.055514434,0,-0.001457762,-0.001904762,0,0,4.4,0.001302178,0.001685688,-0.230769231,-0.4,0.000762522,-0.000795764,-0.0007942
-0.001006924,0.001543245,0.042319749,0,0,0,0,0,4.4,0.001302178,0.001685688,0.7,2,-0.005857422,0.005916097,0
-0.000216327,-0.000642568,-0.018045113,0,0.00036423,-0.001908397,0,0,4.4,0.003178961,-6.90E-05,0,0.111111111,0.00100594,-0.001006012,-0.00101955
-0.001056119,-0.001207232,0.013782542,0,-0.000971004,0.003824092,0,0,4.4,0.003178961,-6.90E-05,-0.294117647,-0.5,0.000191415,-0.000214514,-0.000204118
-0.006248905,-0.009702564,0.063444109,0,0.001214992,-0.001904762,0,0,4.4,0.003178961,-6.90E-05,0,0,0.001052581,-0.001054921,-0.001071839
0.00492149,0.00545268,-0.052556818,0,-0.00097078,0.009541985,0,0,4.4,0.003178961,-6.90E-05,-0.333333333,-0.6,0.00745591,-0.006252685,-0.006233554
0.001040888,0.001570204,0.014242879,-1,0,0,0,0,4.4,0.003178961,-6.90E-05,-1,0,-0.00488638,0.004923151,0
0.008263991,0.007983608,-0.051736881,0,0.001457927,-0.007561437,0,0,4.4,-0.002808786,0.001131175,-0.75,-2.5,0,0,0
-0.000399061,0.000254873,0.017147311,0,-0.001577059,0.005714286,0,0,4.4,-0.002808786,0.001131175,-7.5,4.666666667,-0.007778944,0.008265992,0.008254325
0.002969752,0.003737029,-0.020689655,0,0.000242977,-0.009469697,0.00028221,0.001657808,4.4,-0.002808786,0.001131175,0,-0.058823529,0.00043288,-0.000396593,-0.00038019
0.000600665,0.001848606,0.039906103,0,0,0,0,0,4.6,-0.002808786,0.001131175,-0.230769231,-0.25,-0.002980769,0.002966744,0
-0.005912435,-0.00534707,0.025583145,0,-0.002071643,-0.009541985,0,0,4.6,-0.010039,0.001322806,0.3,0.25,-0.000578648,0.000602221,0.000581454
-0.009546572,-0.008863742,0.090975789,0,0.000122152,0.011560694,0,0,4.6,-0.010039,0.001322806,0.076923077,0.133333333,0.008105761,-0.005912376,-0.005912226
-0.014773825,-0.017569781,0.147276328,0,0.004761892,0,0,0,4.6,-0.010039,0.001322806,0.785714286,0.823529412,0.009619987,-0.009550492,-0.009531071
0.011883801,0.011370394,-0.130128906,0,0.00486087,0.001904762,0,0,4.6,-0.010039,0.001322806,0.16,0.129032258,0.014979853,-0.014772509,-0.0147806
4.25E-05,0.000961716,-0.008760108,0,0,0,0,0,4.6,-0.010039,0.001322806,0.172413793,0.171428571,-0.011722946,0.011885717,0
-0.009679745,-0.010681719,0.133242692,0,0.002176279,-0.001897533,0,0,4.6,-0.010505581,0.001293536,0.352941176,0.317073171,-4.73E-05,4.21E-05,5.15E-05
0.014090989,0.015184222,-0.116376725,0,0.001809651,0,0,0,4.6,-0.010505581,0.001293536,0.02173913,0,0.009783071,-0.009677807,-0.009677751
0.005294393,0.004816304,-0.073998642,0,0.001083767,0.003802281,0,0,4.6,-0.010505581,0.001293536,0.085106383,0.074074074,-0.015913133,0.013814871,0.013826801
0.006326671,0.006526762,0.021994135,0,-0.003368207,-0.003787879,0,0,4.6,-0.010505581,0.001293536,0.058823529,0.034482759,-0.005231618,0.005298576,0.005280968
-0.001942889,-0.001213369,-0.037302726,0,0,0,0,0,4.6,-0.010505581,0.001293536,-0.185185185,-0.133333333,-0.006310958,0.006324779,0
0.001648386,0.001730774,-0.04247392,0,-0.00205535,-0.003824092,0,0,4.6,0.00486618,0.001319352,-0.204545455,-0.153846154,0.001972671,-0.001941139,-0.001925903
-0.010707408,-0.013601086,0.141634241,0,-0.000242355,0.011516315,0,0,4.6,0.00486618,0.001319352,-0.114285714,-0.090909091,-0.001680672,0.001648433,0.001624943
0.004182531,0.006180412,-0.03135651,0,0.00254491,-0.001897533,0,0,4.6,0.00486618,0.001319352,0.161290323,0.15,0.010822511,-0.010709021,-0.010697085
-0.013700153,-0.012895816,0.108374384,0,-0.004714215,-0.003802281,0,0,4.6,0.00486618,0.001319352,-0.194444444,-0.108695652,-0.003283369,0.004182773,0.004176489
-0.000614506,-0.003207904,0.057142857,0,0,0,0,0,4.6,0.00486618,0.001319352,-0.482758621,-0.341463415,0.013892867,-0.013699773,0
-0.001077711,-0.003238196,0.134534474,0,-0.000364419,-0.007561437,0,0,4.6,0.009465111,0.001701917,0.133333333,0.037037037,0.000612139,-0.000616262,-0.000595023
0.006753082,0.009009338,-0.177871846,0,0.000364552,0.001904762,0,0,4.6,0.009465111,0.001701917,0.176470588,0.142857143,0.001082353,-0.001076101,-0.00108721
-0.000405891,-0.000418236,0.000643915,0,0.000121501,0,0,0,4.6,0.009465111,0.001701917,0.2,0.0625,-0.006722136,0.006754058,0.006763585
-0.001017722,-0.001567357,0.044401544,0,-0.004980007,0.009505703,0,0,4.6,0.009465111,0.001701917,-0.583333333,-0.382352941,0.000425935,-0.000408777,-0.00041184
0.009457317,0.010696164,-0.051139864,0,0,0,0,0,4.6,0.009465111,0.001701917,-1.5,-0.761904762,0.000993424,-0.0021229,0
0.003093372,0.003580251,-0.031168831,0,0,-0.013182674,0,0,4.7,-0.003852304,-0.000739898,-1,1,-0.009357278,-0.025251764,0.001136188
-0.000844053,0.00034759,0.037533512,0,0.001843003,0,0,0,4.7,-0.003852304,-0.000739898,0,0,-0.00195592,0.0030914,0.003095177
0.003379064,0.003303997,-0.049095607,0,-0.000981138,-0.005714286,0,0,4.7,-0.003852304,-0.000739898,0.5,0.142857143,0,0,0
0.002813028,0.000921327,0.029891304,0,0,0,0,0,4.7,-0.003852304,-0.000739898,-0.333333333,-0.208333333,-0.002722193,0.003380588,0
-0.010862261,-0.01418545,0.158970976,0,-0.006999865,0.003831418,0,0,4.7,0.002188982,0.001563164,-1.2,-0.578947368,-0.0028254,0.002815862,0.00279566
0.005641506,0.00572141,-0.05293119,0,-0.001607692,0,0,0,4.7,0.002188982,0.001563164,-2.5,0.75,0.010997455,-0.010863967,-0.010844544
0.020906103,0.01905498,-0.066105713,0,-0.001114877,0.003816794,0,0,4.7,0.002188982,0.001563164,1,0.142857143,-0.005605168,0.005640403,0.005636862
0.003283827,0.003101408,-0.025096525,0,-0.00074401,-0.001901141,0,0,4.7,0.002188982,0.001563164,-0.333333333,-0.125,-0.020492978,0.020906525,0.020904042
0.003144437,-0.001919472,0.029042904,0,0,0,0,0,4.7,0.002188982,0.001563164,-1.75,-0.5,-0.003267496,0.003284271,0
0.001474401,-9.68E-05,0.002565747,0,0.000248435,-0.007518797,0,0,4.7,-0.00021842,0.001232151,-1.666666667,0.714285714,-0.003131422,0.003141134,0.003163048
-0.003817048,-0.002065324,0.023672425,0,-0.00148998,-0.003787879,0,0,4.7,-0.00021842,0.001232151,-3.5,-0.5,-0.001472465,0.001475669,0.00147644
0.00590524,0.00446905,-0.048125,0,0,-0.001901141,0,0,4.7,-0.00021842,0.001232151,-0.2,0,0.006685018,-0.003815514,-0.003823088
-0.010666122,-0.012220865,0.112935062,0,-0.001616476,0,0,0,4.7,-0.00021842,0.001232151,2,-1.166666667,-0.005859375,0.005904529,0.0058946
0.006666617,0.004869285,-0.008259705,0,0,0,0,0,4.7,-0.00021842,0.001232151,0.333333333,4,0.010805501,-0.010663797,0
-0.01624205,-0.019804425,0.103509822,0,-0.003360249,-0.001901141,0,0,4.7,-0.002039033,0.000820423,0.25,0.6,-0.006656948,0.00666421,0.006654064
0.004966127,0.004665612,-0.024258708,0,0.007117882,0.013333333,0,0,4.7,-0.002039033,0.000820423,-0.05,-0.125,0.016533777,-0.016241132,-0.016249781
-0.02259691,-0.023338493,0.145856354,0,-0.002479913,-0.007518797,0,0,4.7,-0.002039033,0.000820423,0.631578947,0.857142857,-0.004956451,0.004966201,0.004963095
-0.015445096,-0.015991584,0.165380906,-0.000466418,0.006215041,-0.005681818,0,0,4.7,-0.002039033,0.000820423,-0.193548387,-0.615384615,0.023116356,-0.022595646,-0.022590857
0.00699861,0.010254007,-0.136532851,-0.000233318,0,0,0,0,4.7,-0.002039033,0.000820423,0.28,1.8,0.015692948,-0.015447205,0
-0.010953432,-0.012646643,0.126976467,0.000449942,-0.000989499,-0.001890359,0,0,4.7,-0.007661996,0.002322626,0.125,0.285714286,-0.006934103,0.007488345,0.005289891
0.011382076,0.007242669,0.006377551,0.000162354,0.001238158,0.003787879,0.002228224,0.004562495,4.7,-0.007661996,0.002322626,-0.194444444,-0.277777778,0.011059562,-0.013162179,-0.013194408
0.007555543,0.004359291,-0.103506591,8.77E-05,-0.001978533,-0.011320755,0,0,4.6,-0.007661996,0.002322626,-0.068965517,-0.076923077,-0.010706837,0.011383393,0.011381122
-0.020902698,-0.026585989,0.185673948,0,-0.006566708,0,0,0,4.6,-0.007661996,0.002322626,0.222222222,0.166666667,-0.006043853,0.007559978,0.007554495
0.021762409,0.024151106,-0.088235254,-0.000699627,0,0,0,0,4.6,-0.007661996,0.002322626,0.090909091,0.142857143,0.021682772,-0.020903255,0
0.002637175,0.006159366,-0.060157016,0.000700117,0.002866081,0,0,0,4.6,0.003088462,0.002685277,-0.055555556,0.0625,-0.021268743,0.02176291,0.021750113
0.011371234,0.014071842,-0.005101948,0.003731343,-0.00173965,0.001901141,0,0,4.6,0.003088462,0.002685277,-0.235294118,-0.352941176,-0.002639766,0.002632857,0.00262836
-0.028348559,-0.02964963,0.234498777,0.022304833,0.004978865,0.026565465,0,0,4.6,0.003088462,0.002685277,-0.115384615,-0.818181818,-0.00562435,0.011372878,0.011368355
-0.0023465,0.000378537,0.06873108,0.013636364,-0.000743101,-0.134935305,0,0,4.6,0.003088462,0.002685277,-1.086956522,-13,0.030039451,-0.028345722,-0.028332392
-0.000227332,-0.000495288,-0.061130709,-0.003139013,0,0,0,0,4.6,0.003088462,0.002685277,-9.5,-0.833333333,0.002353375,-0.002349983,0
-0.01568465,-0.018156543,0.04177644,-0.004948268,0.005428686,-0.056133056,0,0,4.6,0.006377832,0.005029908,-0.235294118,1.25,0.000230181,-0.000227953,-0.000238265
-0.012852193,-0.013907838,0.108020231,-0.001808318,0.004049601,0.037444934,0,0,4.6,0.006377832,0.005029908,-2.538461538,4.333333333,0.01620104,-0.015681704,-0.015676305
-0.00121988,0.003248787,0.005216824,-0.001811594,-0.001099939,0.055201699,0,0,4.6,0.006377832,0.005029908,1.35,0.6875,0.016123919,-0.012855902,-0.012859141
0.018161591,0.024566469,-0.027246189,-0.001814882,-0.003670659,-0.012072435,0,0,4.6,0.006377832,0.005029908,0.255319149,0.135802469,0.001872075,-0.0012189,-0.001199106
0.003231843,-0.000269646,-0.12204068,-0.000909091,0,0,0,0,4.6,0.006377832,0.005029908,1.033898305,0.652173913,-0.017840459,0.01816224,0
-0.002323637,0.001086054,-0.04101785,-0.00011283,0.001105602,-0.027833002,0,0,4.6,0.009324009,0.005018261,-0.433333333,-0.335526316,-0.003216162,0.0032305,0.003242664
0.011097019,0.011712886,-0.093465386,0.000795358,-0.002945122,-0.024539877,0,0,4.6,0.009324009,0.005018261,-0.014705882,-0.04950495,0.002317655,-0.002319237,-0.002323966
-1.89E-05,-0.001072316,-0.011795457,0.001136622,-0.001353858,0.023060797,0,0,4.6,0.009324009,0.005018261,-0.298507463,-0.239583333,-0.010428001,0.011091615,0.011084634
0.010803228,0.011535039,-0.083996548,0.000114441,-0.00579247,0.047131148,0,0,4.6,0.009324009,0.005018261,-0.617021277,-0.465753425,4.58E-05,-1.90E-05,-2.65E-05
-0.004241033,-0.00850359,0.096525101,-1,0,0,0,0,4.6,0.009324009,0.005018261,-2.333333333,-1.076923077,-0.009575297,0.01080547,0
-0.021038699,-0.023473062,0.157570429,0,0.000247758,0.0056926,0,0,4.6,0.019486143,-0.002826342,-0.375,-5.333333333,0.004255713,-0.004242147,-0.004217972
0.018972802,0.021921881,-0.09467681,0.005671506,-0.000743004,-0.056603774,0,0,4.6,0.019486143,-0.002826342,-3.2,3.538461538,0.023629664,-0.0210368,-0.021047647
-0.003804535,-0.00418101,0.052498952,0.006993007,0.001115291,0,0,0,4.6,0.019486143,-0.002826342,0.121212121,0.13559322,-0.018629348,0.018969075,0.018973904
0.008989515,0.011216744,-0.067039109,0.007392473,0,-0.008,0,0,4.6,0.019486143,-0.002826342,-0.351351351,-0.208955224,0.003851621,-0.003803936,-0.003797969
0.006821522,0.010468222,-0.025662875,0.008450078,0,0,0.003870915,0.004511016,4.6,0.019486143,-0.002826342,-1,0,-0.008906957,0.008992065,0
-0.010661916,-0.011501124,0.079016634,0.003838101,-0.003214565,-0.007662835,0,0,4.7,-0.021591392,-0.001606133,-0.047619048,0.333333333,0,0,0
0.004350082,0.004251886,-0.024003255,0.000655594,-0.001860605,-0.038610039,0,0,4.7,-0.021591392,-0.001606133,-0.55,0.833333333,0.011739594,-0.010665486,-0.010659369
-0.018705619,-0.016908457,0.093372238,0.000218388,-0.00633779,-0.024096386,0,0,4.7,-0.021591392,-0.001606133,-0.555555556,0.409090909,-0.004311136,0.004353771,0.004346566
0.001103432,-0.001272813,0.04384289,-0.00371179,0,0,0,0,4.7,-0.021591392,-0.001606133,-2,0.225806452,0.019069553,-0.018707184,0
0.013752446,0.01363232,-0.077063516,-0.0001087,-0.00150342,-0.001972387,0,0,4.7,-0.006222415,0.000608338,-2,-0.315789474,-0.001129995,0.001105983,0.001095876
-0.001257797,4.76E-05,-0.01226755,0,-0.004265947,0.023715415,0,0,4.7,-0.006222415,0.000608338,-3,0.461538462,-0.013575275,0.013748843,0.0137502
0.010023548,0.008419563,-0.008012781,-0.001534245,0.001890134,-0.017374517,0,0,4.7,-0.006222415,0.000608338,0.75,0.078947368,-0.000963347,-0.001253559,-0.001237852
0.001313952,0.000202196,0.006462036,-0.008452193,0.001383486,0.031434185,0,0,4.7,-0.006222415,0.000608338,0.214285714,0.12195122,-0.009918266,0.010022138,0.010020569
-0.002908652,-0.005120415,0.062600321,-0.008634049,0,0,0,0,4.7,-0.006222415,0.000608338,-0.647058824,-0.282608696,-0.001298581,0.001311369,0
0.02506597,0.029208008,-0.231495468,-0.001786512,-0.006397416,-0.076923077,0,0,4.7,-0.005897343,-0.000297229,2,0.484848485,0.002879168,-0.002906179,-0.002920317
0.005543909,0.006086407,-0.015724767,-0.062639821,0.001136271,-0.036585366,0,0,4.7,-0.005897343,-0.000297229,0.5,0.224489796,-0.024448972,0.025062233,0.025078452
-0.003536547,-0.006723236,0.020968546,-0.005250597,-0.009079457,0.006329114,0,0,4.7,-0.005897343,-0.000297229,1.074074074,0.5,-0.005505981,0.005546437,0.005535856
0.00388548,0.004609053,-0.070904691,-0.001439539,0.000254467,-0.002096436,0,0,4.7,-0.005897343,-0.000297229,0.017857143,0,0.004390989,-0.003537664,-0.003526487
-0.004423301,-0.005256444,0.019473737,-0.000480538,0,0,0,0,4.7,-0.005897343,-0.000297229,-0.175438596,-0.122222222,-0.003849078,0.003885151,0
0.001423849,-0.000342629,-0.039752244,0,-0.00280149,0.016877637,0,0,4.7,-0.000952102,0.001351443,0,0.063291139,0.004436388,-0.004422122,-0.004438245
0.007221317,0.005411303,-0.052150591,-0.000359615,0.002298557,0.012448133,0,0,4.7,-0.000952102,0.001351443,0.14893617,0.071428571,-0.001424772,0.001425751,0.00142657
0.002506821,0.003907095,-0.035734489,0.006252248,-0.001911097,0.010245902,0,0,4.7,-0.000952102,0.001351443,-0.055555556,-0.033333333,-0.007181585,0.00722204,0.007224441
-0.001244205,-0.00302342,0.058823529,-0.000359421,-0.007914157,-0.070993915,0,0,4.7,-0.000952102,0.001351443,-0.196078431,-0.114942529,-0.002491018,0.002506871,0.002500316
0.013811531,0.013289693,-0.008888889,0.000239063,0,0,0,0,4.7,-0.000952102,0.001351443,-0.219512195,-0.168831169,0.001248619,-0.002114967,0
-0.00285644,-0.000265044,0.036434978,0.001912046,0.005134801,-0.028455285,0,0,4.7,0.009310168,0.000877252,-0.25,-0.09375,-0.013621756,0.027444161,0.170209006
-0.005642345,-0.004551857,0.016765765,0.000715649,0.003448237,-0.020920502,0,0,4.7,0.009310168,0.000877252,0.166666667,0.017241379,0.002868952,-0.002856236,-0.002847344
0.000448149,0.002110952,-0.019148831,0,-0.001145437,0.012820513,0,0,4.7,0.009310168,0.000877252,-0.071428571,-0.016949153,0.006788208,-0.005640427,-0.005646051
0.006562056,0.009560292,-0.08297185,-0.000118236,-0.002166221,0.006329114,0,0,4.7,0.009310168,0.000877252,0.269230769,0.120689655,-0.000433442,0.000450474,0.000456859
-0.00158391,-0.003216514,0.032525074,0.001907258,0,0,0,0,4.7,0.009310168,0.000877252,-1,0,-0.005203565,0.006558562,0
0.008601689,0.008096245,-0.07674674,-0.000833789,-0.001779573,0.029350105,0,0,4.7,0.004430564,-0.001483279,0,-0.061538462,0.001598295,-0.00158334,-0.001577083
-0.006060197,-0.00171233,0.034119043,-0.000238152,-0.001910124,-0.079429735,0,0,4.7,0.004430564,-0.001483279,-0.03125,-0.032786885,-0.008558994,0.008601326,0.008611923
-0.004515357,-0.005158459,0.132573425,-0.000952835,-0.003827443,0.050884956,0,0,4.7,0.004430564,-0.001483279,-0.225806452,-0.084745763,0.006096669,-0.00606135,-0.006071268
0.005562561,0.004754225,-0.060910967,-0.003576538,0.00179302,0,0,0,4.7,0.004430564,-0.001483279,-0.083333333,-0.074074074,0.004556913,-0.004510518,-0.004511116
-0.007683223,-0.008381411,0.0857304,-0.001793731,0,0,0,0,4.7,0.004430564,-0.001483279,-0.545454545,-0.22,-0.005549657,0.005558837,0
-0.005138391,-0.006573169,0.04,-0.001079707,0.002048969,-0.027027027,0,0,4.7,0.000144624,0.000148548,-0.1,0.051282051,0.007764352,-0.007684128,-0.007697615
-0.001466289,0.001761396,-0.073926024,-0.001919846,-0.001661304,0.004273504,0,0,4.7,0.000144624,0.000148548,1.333333333,0.365853659,0.005152405,-0.00513874,-0.005128094
-0.000257698,-0.000752663,-0.002157551,-0.003606636,-0.006784524,-0.00212766,0,0,4.7,0.000144624,0.000148548,0.952380952,0.357142857,0.00258695,-0.001463894,-0.001463361
-0.026419576,-0.025615521,0.241081027,-0.005550193,-0.002319784,0.017057569,0,0,4.7,0.000144624,0.000148548,-0.585365854,-0.276315789,0.001959098,-0.000256259,-0.000262479
0.003324222,0.003798372,-0.057491292,-0.011404999,0,0,0,0,4.7,0.000144624,0.000148548,-0.529411765,-0.236363636,0.027135295,-0.026419323,0
0.008053437,0.008802859,-0.056839143,-0.001718213,-0.006021035,-0.008492569,0,0,4.7,-0.002458246,0.004091222,0,0.023809524,-0.003342929,0.00332468,0.003325992
-7.17E-05,-0.002441422,0.019108231,-0.003688222,-0.00051544,0.014989293,0,0,4.7,-0.002458246,0.004091222,0.75,0.186046512,-0.007966086,0.008049211,0.008063432
-0.000243511,-0.000976318,0.01778851,-0.010734452,-0.003481676,0.025316456,0,0,4.7,-0.002458246,0.004091222,-0.5,-0.156862745,4.70E-05,-7.26E-05,-6.67E-05
0.009858182,0.013787642,-0.076051063,-0.005364595,-0.00323499,-0.012345679,0,0,4.7,-0.002458246,0.004091222,0.142857143,0.046511628,0.000281743,-0.000242169,-0.000244428
0.004603531,0.003712646,0.015848774,-0.004765488,0,0,0,0,4.7,-0.002458246,0.004091222,-0.625,-0.155555556,-0.009764341,0.00985866,0
-0.005608405,-0.006463394,0.060392498,-0.009828629,-0.000910971,-0.012396694,0,0,4.7,-0.007320432,-0.001869184,2.333333333,0.157894737,-0.004598464,0.005199026,0.013843953
0.009972111,0.011991995,-0.120550498,-0.003563248,-0.003777439,-0.037656904,0,0,4.7,-0.007320432,-0.001869184,1.2,0.227272727,0.00561985,-0.005613587,-0.005622612
-0.025997085,-0.026423514,0.252563289,-0.003320562,0.001438193,-0.002173913,0.005889201,0.00720464,4.7,-0.007320432,-0.001869184,-0.045454545,0.018518519,-0.009282501,0.007301065,0.006855147
0.00200691,0.000802208,-0.008616933,-0.002562788,-0.003264134,-0.067538126,0,0,4.7,-0.007320432,-0.001869184,0.523809524,0.272727273,0.028108418,-0.025996843,-0.025997962
-0.003802783,-0.004954778,0.056497132,0.002055498,0,0,0,0,4.7,-0.007320432,-0.001869184,-0.21875,-0.085714286,-0.001999349,0.00201174,0
0.008678769,0.012049219,-0.120115184,0.004615385,-0.005102695,-0.016317016,0,0,4.7,-0.001314252,-9.43E-05,-0.08,-0.03125,0.004146478,-0.00380792,-0.003799156
-0.026419916,-0.029369799,0.23842923,-0.000255232,-0.008285074,0.04028436,0,0,4.7,-0.001314252,-9.43E-05,0.869565217,0.370967742,-0.008583492,0.008680205,0.008675483
-0.002536048,-0.000576012,-0.012457531,-0.001913709,0.000662976,0.043280182,0,0,4.7,-0.001314252,-9.43E-05,0,0.058823529,0.033695245,-0.026417753,-0.026421686
-0.016850966,-0.01428702,0.089449541,-0.001534722,-0.000795083,-0.019650655,0,0,4.7,-0.001314252,-9.43E-05,0.162790698,0.066666667,0.002535313,-0.002538799,-0.002543547
-0.004231506,-0.009988235,0.090877193,-0.001922375,0,0,0,0,4.7,-0.001314252,-9.43E-05,-1,0,0.017160405,-0.016847503,0
0.024603566,0.029092951,-0.224831135,-0.000256674,-0.00026357,0.026726058,0,0,4.7,-0.000438661,0.002546552,0,-0.208333333,0.00426212,-0.004236345,-0.004214817
-0.005717259,-0.007069371,0.076348589,0.001797176,-0.000922496,-0.002169197,0,0,4.7,-0.000438661,0.002546552,0.323529412,0.144736842,-0.009195402,0.024606343,0.024581967
-0.009142156,-0.013212428,0.081726982,0.005638134,0.003429653,-0.013043478,0,0,4.7,-0.000438661,0.002546552,-0.088888889,0,0.00727289,-0.005717065,-0.005697294
0.005090769,0.005230311,-0.091589419,0.00891947,-0.003154963,-0.00660793,0,0,4.7,-0.000438661,0.002546552,-0.317073171,-0.137931034,0.009213732,-0.009142212,-0.009154206
-0.016570774,-0.017460253,0.020400157,0.00669462,0,0,0,0,4.7,-0.000438661,0.002546552,-0.392857143,-0.106666667,-0.00443313,0.005087899,0
0.003989617,0.004486197,-0.043444867,0.003637181,-0.007521774,0,0,0,4.7,0.00533938,0.003400218,0.588235294,0.208955224,0.016841548,-0.016565298,-0.016573066
-0.016225776,-0.015926882,0.078778178,0.003,-0.001861441,-0.002217295,0,0,4.7,0.00533938,0.003400218,0.148148148,0.12345679,-0.003425251,0.003988604,0.003985828
0.014207303,0.016890484,-0.045827086,0.002991027,0,0,0,0,4.7,0.00533938,0.003400218,-1,0,0.016489015,-0.016229004,-0.016228264
-0.018291476,-0.02323869,0.128855872,0.002605159,0,0,0,0,4.7,0.00533938,0.003400218,-0.473684211,-0.102564103,0,0,0
0.016871425,0.014930153,-0.090971947,0.0017316,0.003205944,-0.04978355,0,0,4.7,0.007493634,-0.001526922,1.2,0.128571429,0.018645391,-0.018291631,-0.018289278
0.025543951,0.028559854,-0.082572295,0.003826641,-0.000266258,0.031890661,0,0,4.7,0.007493634,-0.001526922,1.045454545,0.240506329,-0.016601396,0.01687467,0.016876037
0.001676538,0.000476475,-0.005806802,0.008364084,0.006792674,0.004415011,0,0,4.7,0.007493634,-0.001526922,-0.044444444,-0.030612245,-0.024110467,0.02553859,0.025546595
0.004506496,0.007770218,-0.045890615,0.001463772,0.007408467,0.024175824,0,0,4.7,0.007493634,-0.001526922,-0.395348837,-0.136842105,-0.001685518,0.001679319,0.001681895
-0.004273902,-0.005887337,0.032356798,0.001828015,0,0,0.000112974,0.001070945,4.7,0.007493634,-0.001526922,-0.153846154,0.012195122,-0.004487493,0.004505992,0
-0.004944947,-0.006540257,0.007623888,0.001822734,-0.00316078,-0.004424779,0,0,5,-0.005199307,0.00159633,-0.045454545,-0.012048193,0.004284567,-0.00427483,-0.004269257
0.014811192,0.01519013,-0.052963428,0.00012233,0.009512511,-0.042222222,0,0,5,-0.005199307,0.00159633,0,0.036585366,0.004977335,-0.00494121,-0.004945441
0.0130108,0.015036906,-0.06968495,-0.000850381,-0.00039271,0.041763341,0,0,5,-0.005199307,0.00159633,0.428571429,0.094117647,-0.012558592,0.014809573,0.014818868
0.000417803,-0.001777921,-0.005248044,-0.001092057,-0.001178267,-0.017817372,0,0,5,-0.005199307,0.00159633,0.3,0.075268817,-0.012852665,0.013007608,0.013007436
0.007445569,0.007509954,-0.005275779,-0.001581518,0,0,0,0,5,-0.005199307,0.00159633,0.256410256,0.1,-0.000408293,0.000420304,0
-0.021436592,-0.025271074,0.137415622,-0.004140283,0.002103642,-0.038116592,0,0,5,-0.009073751,0.000428581,-0.224489796,-0.054545455,-0.007397658,0.007446601,0.007448294
0.003061979,0.006050108,-0.047477787,-0.010516019,-0.00104962,-0.002331002,0,0,5,-0.009073751,0.000428581,0.394736842,0.125,0.021901148,-0.021437335,-0.021431558
0.003269994,0.001224324,0.004005341,-0.013221948,0.005516141,0.004672897,0,0,5,-0.009073751,0.000428581,0.264150943,0.11965812,-0.001655481,0.003063392,0.003058035
-0.013175831,-0.013746268,0.031471677,-0.004885155,0.011494305,-0.013953488,0,0,5,-0.009073751,0.000428581,0.119402985,0.038167939,-0.003226818,0.003269543,0.003272882
-0.012942381,-0.015020898,0.053717232,-0.005033979,0,0,0,0,5,-0.009073751,0.000428581,-0.333333333,-0.169117647,0.013353716,-0.01317671,0
0.004956979,0.006279795,-0.076672145,-0.003035669,0.000129225,-0.034802784,0,0,5,0.009523112,0.000575659,-0.02,-0.026548673,0.013089005,-0.012942186,-0.012951432
-0.001904421,-0.00136083,-0.042402785,-0.003298655,0.002325178,-0.043269231,0,0,5,0.009523112,0.000575659,0.12244898,0.045454545,-0.004948977,0.004958699,0.004954924
